Response ID,Date submitted,Last page,Start language,Date started,Date last action,Referrer URL,This survey is for everyone,Have you ever heard of the term ‘Effective Altruism’ or ‘EA’?,"Could you, however loosely, be described as 'an EA'?",Your views and values,"What moral philosophy do you subscribe to, if any?","What moral philosophy do you subscribe to, if any? [Other]",Which of the following causes do you think you should devote resources to? [Global poverty],Which of the following causes do you think you should devote resources to? [Environmentalism],Which of the following causes do you think you should devote resources to? [Animal welfare],Which of the following causes do you think you should devote resources to? [Improving rationality or science],Which of the following causes do you think you should devote resources to? [Political reform],Which of the following causes do you think you should devote resources to? [Existential risk (artificial intelligence)],Which of the following causes do you think you should devote resources to? [Existential risk (other)],Which of the following causes do you think you should devote resources to? [Far future concerns (besides existential risk)],Which of the following causes do you think you should devote resources to? [Cause prioritization],Which of the following causes do you think you should devote resources to? [Meta charities which direct resources to these causes],Which of the following causes do you think you should devote resources to? [No opinion],Which of the following causes do you think you should devote resources to? [Other],Please list any actions you are taking to support these causes,Roughly how many hours a month do you spend on these activities?,What is your diet?,What is your diet? [Other],Do you identify with any other social movements? [Animal rights],Do you identify with any other social movements? [Environmentalist],Do you identify with any other social movements? [Feminist],Do you identify with any other social movements? [LGBTQ],Do you identify with any other social movements? [Rationalist/LessWrong],Do you identify with any other social movements? [Transhumanist],Do you identify with any other social movements? [Skeptic/atheist],Do you identify with any other social movements? [Other],You and EA,In which year did you first hear the term 'Effective Altruism'?,How did you first hear about 'Effective Altruism'?,How did you first hear about 'Effective Altruism'? [Other],"Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Personal contact with an EA or EAs]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [80,000 Hours]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [The Life You Can Save]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [LessWrong]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Giving What We Can]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [GiveWell]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Friends]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [The online EA community]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Local chapter of an EA organisation]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Other]","Which of the following groups are you a member of, if any? [The 'Effective Altruists' Facebook group]","Which of the following groups are you a member of, if any? [Giving What We Can (you've taken the pledge)]","Which of the following groups are you a member of, if any? [LessWrong]","Which of the following groups are you a member of, if any? [The Life You Can Save (you've taken the pledge)]","Which of the following groups are you a member of, if any? [Local EA group]","Which of the following groups are you a member of, if any? [Other]","Have you volunteered or worked for any of the following organisations? [80,000 Hours]",Have you volunteered or worked for any of the following organisations? [Animal Charity Evaluators (formerly Effective Animal Activism)],Have you volunteered or worked for any of the following organisations? [Center For Applied Rationality],Have you volunteered or worked for any of the following organisations? [GiveWell],Have you volunteered or worked for any of the following organisations? [Giving What We Can],Have you volunteered or worked for any of the following organisations? [Leverage Research],Have you volunteered or worked for any of the following organisations? [The Life You Can Save],Have you volunteered or worked for any of the following organisations? [Machine Intelligence Research Institute],Have you volunteered or worked for any of the following organisations? [Other],Roughly how many of your friends would describe themselves as Effective Altruists?,Your details for upcoming questions,Your past and planned donations,"Over 2013, how much in total did you donate?",What was your pre-tax income in 2013?,"Over 2013, which charities did you donate to? [80,000 Hours]","Over 2013, which charities did you donate to? [Against Malaria Foundation]","Over 2013, which charities did you donate to? [Animal Charity Evaluators (formerly Effective Animal Activism)]","Over 2013, which charities did you donate to? [The Centre for Effective Altruism (unrestricted donation)]","Over 2013, which charities did you donate to? [Center For Applied Rationality]","Over 2013, which charities did you donate to? [Deworm the World]","Over 2013, which charities did you donate to? [GiveDirectly]","Over 2013, which charities did you donate to? [GiveWell (itself)]","Over 2013, which charities did you donate to? [Giving What We Can (itself)]","Over 2013, which charities did you donate to? [The Humane League]","Over 2013, which charities did you donate to? [Leverage Research]","Over 2013, which charities did you donate to? [Machine Intelligence Research Institute]","Over 2013, which charities did you donate to? [Project Healthy Children]","Over 2013, which charities did you donate to? [Schistosomiasis Control Initiative (SCI)]","Over 2013, which charities did you donate to? [Vegan Outreach]","Over 2013, which charities did you donate to? [Other]",How much have you donated over your life?,Are you happy for your past donations to be published alongside your name?,Do you plan to donate a certain amount either until you retire or until you die?,"If so, to which causes? [Animal welfare]","If so, to which causes? [Existential risk alleviation]","If so, to which causes? [Far future causes other than existential risk alleviation]","If so, to which causes? [Global poverty]","If so, to which causes? [Other]","If so, until when?","If so, until when? [Other]",Would you like to give any additional information about your donation plans above?,Are you happy for your donation plans to be published alongside your name?,Your career,What career path do you plan to follow?,What career path do you plan to follow? [Other],How confident are you that you will take this career path?,Demographics,Your age,Your gender,Your gender [Other],Are you a full-time student?,What is the highest level of education you are either currently pursuing or have completed?,In which country do you live?,In which city do you live?,Would you like your location to be published alongside your name on a map of EAs?,Your political views,Your religious beliefs,Your religious beliefs [Other],Privacy,"You will only ever receive occasional emails directly from the survey creator, and you can opt out of these at any time. Would you like to opt out of them now? [I'd like to opt out]","Would you like all of your answers to be made public under your name? [Yes, make my answers public]",Other Information,"Do you have any comments on your previous answers, or other information you think may be helpful?",How did you hear about this survey?,How did you hear about this survey? [Other],Would you enjoy taking more surveys? [Yes I would],Total time,Group time: This survey is for everyone,Question time: ah1,Question time: a1,Question time: a2,Question time: ah3,Question time: a5,Question time: a6,Question time: a7,Question time: a8,Question time: a9,Question time: a10,Group time: You and EA,Question time: bh1,Question time: b1,Question time: b2,Question time: b3,Question time: b4,Question time: b5,Question time: b6,Question time: ah2,Question time: a3,Question time: a4,Group time: Your past and planned donations,Question time: ch1,Question time: c1,Question time: c2,Question time: c3,Question time: c4,Question time: c5,Question time: c6,Question time: c7,Question time: c8,Question time: c9,Question time: c10,Group time: Career & demographics,Question time: dh1,Question time: d1,Question time: d2,Question time: dh2,Question time: d3,Question time: d4,Question time: d5,Question time: d6,Question time: d7,Question time: d7b,Question time: d8,Question time: d9,Question time: d10,Group time: Privacy & other information,Question time: eh1,Question time: e1,Question time: e2,Question time: e3,Question time: eh2,Question time: e4,Question time: e5,Question time: e6,ea_id
2353,NA,0,en,2014-10-07T20:23:30Z,2014-10-07T20:23:30Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2354,NA,0,en,2014-10-07T21:00:05Z,2014-10-07T21:00:05Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2355,NA,0,en,2014-10-07T21:00:08Z,2014-10-07T21:00:08Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2356,2014-10-08T04:22:27Z,5,en,2014-10-08T04:14:08Z,2014-10-08T04:22:27Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,Yes,Yes,Your views and values,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,,Autodidacticism,,Vegetarian,,No,No,No,No,No,No,No,,You and EA,2012,Giving What We Can,,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,,0-5 friends,Your details for upcoming questions,Your past and planned donations,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No,10%+,Yes,Yes,No,Yes,,,,,Yes,Your career,,,,Demographics,,Male,,Yes,Master’s degree,United Kingdom,Oxford,Yes,,,,Privacy,No,Yes,Other Information,,LessWrong,,No,499.71,112.17,,,,,,,,,,,90.83,,,,,,,,,,,206.82,,,,,,,,,,,,53.63,,,,,,,,,,,,,,36.26,,,,,,,,,fb91c5f15f7269c68d7f9bc42b05ca93
2357,NA,0,en,2014-10-08T07:50:41Z,2014-10-08T07:50:41Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2358,NA,0,en,2014-10-08T07:50:45Z,2014-10-08T07:50:45Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2359,NA,0,en,2014-10-08T08:44:42Z,2014-10-08T08:44:42Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2360,NA,0,en,2014-10-08T18:08:37Z,2014-10-08T18:08:37Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2361,NA,0,en,2014-10-08T18:47:41Z,2014-10-08T18:47:41Z,http://survey.effectivealtruismhub.com/?s=9,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2362,NA,0,en,2014-10-08T20:23:04Z,2014-10-08T20:23:04Z,http://philosofiles.com/all-new-sites/limesurvey/index.php/847886/lang-en,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2363,NA,4,en,2014-10-08T23:15:37Z,2014-10-08T23:41:19Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,Yes,Yes,Your views and values,Consequentialist/utilitarian,,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,,"*global poverty - donate
*animal welfare - mostly vegan diet; try to avoid buying animal clothing or animal-tested bath products
*improving rationality or science - just try to be honest and rational. Need to get braver and more articulate to really help here.
*political reform - if I could find a cause that might credibly help with increased personal control over government, I would donate to them. Thought about donating to Lawrence Lessig's group, but wasn't conviced they could get anything done.
*Existential risk - talk about it with others
*Cause prioritization - considering seeking ways to contribute directly with GiveWell (as a conversation notes writer or some sort of volunteer researcher)
*Meta charities - see above donations",10,Other,Near vegan,Yes,No,No,No,Yes,No,Yes,"technically, I am a feminist and I suppose an environmentalist in a way; I just don't identify with many feminists or environmentalists that I know, so I don't think of myself as identifying with their social movement. I probably wouldn't identify with a lot of animal rights folks too, but I don't know many, so I'll be optimistic.",You and EA,2013,TED Talk (Peter Singer),,No,Yes,No,Yes,No,Yes,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,Would really like to volunteer for GiveWell / OPP,0-5 friends,Your details for upcoming questions,Your past and planned donations,"$3,000","$30,000",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,"$4,000",Yes,"10%, and I hope to effectively contribute time as well",Yes,Yes,No,No,,Until I retire,,,Yes,Your career,Direct charity/non-profit work,,0-33% chance I will take this path in the future.,Demographics,29,Female,,No,Undergraduate degree (bachelor’s),United States,"Augusta, GA",Yes,Libertarian,"Atheist, agnostic or non-religious",,Privacy,N/A,N/A,Other Information,,,,N/A,1543.01,733.92,,,,,,,,,,,175.3,,,,,,,,,,,561.91,,,,,,,,,,,,71.88,,,,,,,,,,,,,,NA,,,,,,,,,f570394fae519458e5ab9c76ed591ca1
2364,2014-10-09T03:27:53Z,5,en,2014-10-09T02:50:25Z,2014-10-09T03:27:53Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,Yes,Yes,Your views and values,"No opinion, or not familiar with these terms",,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Economic Growth,"Currently I am evaluating careers, and trying to move towards a start in a few fields.",60,Near vegetarian,,No,Yes,No,No,No,No,Yes,,You and EA,2013,Other,GWWC Youtube video,No,Yes,No,No,Yes,Yes,No,Yes,No,"IPA, J-PAL",No,No,No,No,No,,No,No,No,No,No,No,No,No,,0-5 friends,Your details for upcoming questions,Your past and planned donations,50 USD,1000 USD,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,100 USD,No,30% of income,No,No,No,Yes,,Until I die,,,No,Your career,Other,Unsure,,Demographics,25,Male,,No,Undergraduate degree (bachelor’s),United States,Milwaukee,Yes,Left,"Atheist, agnostic or non-religious",,Privacy,No,No,Other Information,"This survey is pretty unclear in terms of what the data will be used for, whether it will be publicly displayed, etc.  I think it's decently clear by the end, but remember that people don't know what's going to happen after they click the next button.  It could say: ""Congratulations, end of survey! We just shared all of your data with the world and you can't get it off this site!""",,,No,2247.73,200.22,,,,,,,,,,,282.84,,,,,,,,,,,278.02,,,,,,,,,,,,118.57,,,,,,,,,,,,,,1368.08,,,,,,,,,
2365,NA,0,en,2014-10-09T06:50:25Z,2014-10-09T06:50:25Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2366,NA,0,en,2014-10-09T06:50:25Z,2014-10-09T06:50:25Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2367,NA,0,en,2014-10-09T10:07:19Z,2014-10-09T10:07:19Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2368,NA,3,en,2014-10-09T16:18:57Z,2014-10-10T00:30:40Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,Yes,No,Your views and values,Virtue ethics,,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Educating the people about effective altruism,Taking my time and efforts to find compatible with me people to collectively work on advancing the practice of effective altruism,"at least 20 hours, that is my main interest",Near vegetarian,,Yes,Yes,No,Yes,No,No,No,,You and EA,i had this phrase in mind myself and found this organisation by googling,Search engine,,No,No,No,No,No,No,No,No,No,I seek a chance for joint work,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,,,Your details for upcoming questions,Your past and planned donations,$5.00,"less than $10,000",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,"about $20,000",No,,No,No,No,No,,,,,N/A,Your career,,,,Demographics,,,,N/A,,,,N/A,,,,Privacy,No,No,Other Information,,,,No,1252.91,508.8,,,,,,,,,,,376.73,,,,,,,,,,,316.29,,,,,,,,,,,,16.15,,,,,,,,,,,,,,34.94,,,,,,,,,9bd475923b3b8e91b9b374cd083dea3b
2369,NA,0,en,2014-10-09T18:05:21Z,2014-10-09T18:05:21Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2370,NA,0,en,2014-10-10T00:22:24Z,2014-10-10T00:22:25Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2371,NA,0,en,2014-10-10T02:38:43Z,2014-10-10T02:40:02Z,,This survey is for everyone,No,No,Your views and values,"No opinion, or not familiar with these terms",,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,Meat-eating,,No,No,No,No,No,No,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,78.62,78.62,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2372,NA,0,en,2014-10-10T08:29:32Z,2014-10-10T08:29:32Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
2373,NA,0,en,2014-10-10T12:11:08Z,2014-10-10T12:11:08Z,http://survey.effectivealtruismhub.com/?s=18,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
